date,balance,equity,daily_hwm,open_trades,trading_halted
2023-01-05,60000.0,60058.529855979774,60000.0,1,False
2023-01-06,60000.0,59830.63696913125,60058.529855979774,2,False
2023-01-08,60000.0,59788.529278822774,60000.0,2,False
2023-01-09,60000.0,59706.502233254636,60000.0,3,False
2023-01-10,60000.0,59971.179587606865,60000.0,3,False
2023-01-11,60000.0,60384.479863355155,60000.0,3,False
2023-01-12,60000.0,60165.39605549081,60384.479863355155,4,False
2023-01-13,60000.0,59797.126624102704,60165.39605549081,5,False
2023-01-15,60000.0,59752.55777375169,60000.0,5,False
2023-01-16,59454.41,59672.22239949653,60000.0,4,False
2023-01-17,59454.41,59857.23504211269,59672.22239949653,4,False
2023-01-18,59454.41,59972.78749639346,59857.23504211269,4,False
2023-01-19,59454.41,59515.51505324524,59972.78749639346,5,False
2023-01-20,59645.4455,60074.502962278784,59515.51505324524,4,False
2023-01-22,59645.4455,60045.55510654729,60074.502962278784,4,False
2023-01-23,59645.4455,60328.167680291546,60045.55510654729,4,False
2023-01-24,59645.4455,60246.93111683707,60328.167680291546,5,False
2023-01-25,59645.4455,60705.82167422274,60246.93111683707,5,False
2023-01-26,59645.4455,60548.76535424363,60705.82167422274,5,False
2023-01-27,59645.4455,60338.61042831006,60548.76535424363,5,False
2023-01-29,59645.4455,60586.17058911425,60338.61042831006,7,False
2023-01-30,59645.4455,59830.55999925601,60586.17058911425,8,False
2023-01-31,59645.4455,60323.724507683866,59830.55999925601,9,False
2023-02-01,59105.1955,61586.64879425628,60323.724507683866,9,False
2023-02-02,59483.953,61440.576214241555,61586.64879425628,8,False
2023-02-03,58888.773,60785.349817818445,61440.576214241555,8,False
2023-02-05,58888.773,60308.581922507474,60785.349817818445,9,False
2023-02-06,58888.773,59946.882528356466,60308.581922507474,9,False
2023-02-07,58888.773,61194.45093096664,59946.882528356466,9,False
2023-02-08,58888.773,60564.22157586196,61194.45093096664,9,False
2023-02-09,57811.234803305146,57811.234803305146,57811.234803305146,0,True
2023-02-10,57811.234803305146,57863.27350366929,57811.234803305146,1,False
2023-02-12,57811.234803305146,57840.05453473987,57863.27350366929,1,False
2023-02-13,57811.234803305146,57967.86736370648,57840.05453473987,1,False
2023-02-14,57811.234803305146,57945.516393615544,57967.86736370648,1,False
2023-02-15,57811.234803305146,57755.78562251536,57945.516393615544,2,False
2023-02-16,57394.70480330515,57695.9167662005,57811.234803305146,2,False
2023-02-17,57394.70480330515,57621.5675858549,57695.9167662005,2,False
2023-02-19,57394.70480330515,57622.56775964801,57621.5675858549,2,False
2023-02-20,57394.70480330515,57605.75414350147,57622.56775964801,2,False
2023-02-21,57394.70480330515,57604.80425673535,57605.75414350147,3,False
2023-02-22,57394.70480330515,57560.515193570456,57604.80425673535,3,False
2023-02-23,57394.70480330515,57568.494434686414,57560.515193570456,3,False
2023-02-24,57394.70480330515,57481.294488431144,57568.494434686414,4,False
2023-02-26,57394.70480330515,57618.06165625421,57481.294488431144,5,False
2023-02-27,57394.70480330515,57649.19841231206,57618.06165625421,5,False
2023-02-28,57394.70480330515,57563.44389048238,57649.19841231206,5,False
2023-03-01,57394.70480330515,57579.03687652708,57563.44389048238,5,False
2023-03-02,57394.70480330515,57619.469114012194,57579.03687652708,5,False
2023-03-03,57832.641828305146,57978.629921440996,57619.469114012194,5,False
2023-03-05,57832.641828305146,57948.76616834982,57978.629921440996,5,False
2023-03-06,57832.641828305146,58015.51243119942,57948.76616834982,5,False
2023-03-07,57832.641828305146,57880.75165044858,58015.51243119942,5,False
2023-03-08,57832.641828305146,57910.65339349758,57880.75165044858,5,False
2023-03-09,57419.281828305146,57328.44912286214,57910.65339349758,4,False
2023-03-10,57003.311828305144,57067.51143862617,57419.281828305146,3,False
2023-03-12,57037.27711580514,61455.924891776056,57067.51143862617,15,False
2023-03-13,59106.3620657234,59106.3620657234,59106.3620657234,0,True
2023-03-14,58568.0120657234,65567.18624599936,59106.3620657234,19,False
2023-03-15,64249.94822822341,68659.43765853046,65567.18624599936,7,False
2023-03-16,65688.33177822341,68348.0450844643,68659.43765853046,12,False
2023-03-17,65688.33177822341,67234.81585686679,68348.0450844643,13,False
2023-03-19,65688.33177822341,67408.11953092321,67234.81585686679,16,False
2023-03-20,67542.4132532234,67669.47220290323,67408.11953092321,15,False
2023-03-21,67542.4132532234,71811.43961047035,67669.47220290323,17,False
2023-03-22,68310.0438157234,71715.63648700296,71811.43961047035,18,False
2023-03-23,68310.0438157234,70105.46791559404,71715.63648700296,21,False
2023-03-24,68310.0438157234,70953.80459319304,70105.46791559404,21,False
2023-03-26,68310.0438157234,69424.61694224385,70953.80459319304,22,False
2023-03-27,70244.2449032234,71762.05628657351,69424.61694224385,23,False
2023-03-28,69931.55151106587,69931.55151106587,69931.55151106587,0,True
2023-03-29,69931.55151106587,69939.82509728518,69931.55151106587,2,False
2023-03-30,69931.55151106587,70718.51425915107,69939.82509728518,4,False
2023-03-31,69931.55151106587,70025.88146289167,70718.51425915107,4,False
2023-04-02,69232.34151106587,70931.51483010355,70025.88146289167,9,False
2023-04-03,70919.34643606587,72260.02804600533,70931.51483010355,7,False
2023-04-04,70919.34643606587,74142.46935959366,72260.02804600533,11,False
2023-04-05,70723.38193606587,71839.93322496251,74142.46935959366,10,False
2023-04-06,70723.38193606587,72841.7456903845,71839.93322496251,11,False
2023-04-07,71442.59998606586,73131.51325999852,72841.7456903845,11,False
2023-04-09,71442.59998606586,73091.32988717404,73131.51325999852,14,False
2023-04-10,69929.50998606587,72726.05204344977,73091.32988717404,16,False
2023-04-11,70208.10248606587,74811.18164012133,72726.05204344977,16,False
2023-04-12,71050.36473606587,78039.85273224248,74811.18164012133,21,False
2023-04-13,72050.33733606586,77855.44429704627,78039.85273224248,22,False
2023-04-14,72050.33733606586,78647.84389407375,77855.44429704627,22,False
2023-04-16,72050.33733606586,79176.60101197154,78647.84389407375,24,False
2023-04-17,72083.00616106586,78034.81176250326,79176.60101197154,22,False
2023-04-18,72083.00616106586,78284.42599381272,78034.81176250326,24,False
2023-04-19,72353.69616106586,78548.75333987005,78284.42599381272,26,False
2023-04-20,73159.44666106587,78133.92081477227,78548.75333987005,28,False
2023-04-21,75124.17126106587,80529.40876049241,78133.92081477227,27,False
2023-04-23,75124.17126106587,80862.50232439817,80529.40876049241,27,False
2023-04-24,75124.17126106587,84486.89025426187,80862.50232439817,30,False
2023-04-25,82608.36916651635,82608.36916651635,82608.36916651635,0,True
2023-04-26,82608.36916651635,82863.29444791382,82608.36916651635,1,False
2023-04-27,82608.36916651635,80456.54798989622,82863.29444791382,11,False
2023-04-28,81623.26916651634,86722.53621344801,82608.36916651635,10,False
2023-04-30,81623.26916651634,87067.19077751916,86722.53621344801,10,False
2023-05-01,81623.26916651634,93082.71014320178,87067.19077751916,20,False
2023-05-02,92796.07004710396,92796.07004710396,92796.07004710396,0,True
2023-05-03,92796.07004710396,94758.16956547531,92796.07004710396,4,False
2023-05-04,92796.07004710396,99209.93354033327,94758.16956547531,15,False
2023-05-05,95037.68726599208,95037.68726599208,95037.68726599208,0,True
2023-05-07,95037.68726599208,95184.27861011915,95037.68726599208,1,False
2023-05-08,95037.68726599208,95009.55834298508,95184.27861011915,1,False
2023-05-09,95037.68726599208,95111.47849881329,95037.68726599208,1,False
2023-05-10,95037.68726599208,95075.92936922723,95111.47849881329,5,False
2023-05-11,95037.68726599208,94996.5642935912,95075.92936922723,8,False
2023-05-12,94002.14726599208,94903.00393090417,95037.68726599208,7,False
2023-05-14,94002.14726599208,94699.63029797036,94903.00393090417,9,False
2023-05-15,94002.14726599208,94778.17034005736,94699.63029797036,9,False
2023-05-16,94002.14726599208,93044.73133581002,94778.17034005736,10,False
2023-05-17,94002.14726599208,93822.13374623856,94002.14726599208,10,False
2023-05-18,94002.14726599208,92837.57603794576,94002.14726599208,10,False
2023-05-19,94002.14726599208,92805.65289043818,94002.14726599208,10,False
2023-05-21,94002.14726599208,92859.06402044378,94002.14726599208,10,False
2023-05-22,92130.55726599209,93505.90485828118,94002.14726599208,8,False
2023-05-23,91211.91726599209,96407.31340727197,93505.90485828118,25,False
2023-05-24,90738.4972659921,98326.35445099903,96407.31340727197,21,False
2023-05-25,90738.4972659921,101116.02432806212,98326.35445099903,21,False
2023-05-26,90738.4972659921,103316.09860102391,101116.02432806212,21,False
2023-05-28,88934.65726599211,102458.27787503024,103316.09860102391,20,False
2023-05-29,88934.65726599211,102035.92060585678,102458.27787503024,21,False
2023-05-30,94300.4686784921,102233.72170692329,102035.92060585678,19,False
2023-05-31,95011.6571784921,100754.20490608917,102233.72170692329,19,False
2023-06-01,97310.7962534921,102075.73145986685,100754.20490608917,18,False
2023-06-02,96054.34525349211,102167.43483056796,102075.73145986685,16,False
2023-06-04,96054.34525349211,102422.7063564373,102167.43483056796,16,False
2023-06-05,100222.94509458795,100222.94509458795,100222.94509458795,0,True
2023-06-06,99453.11959458796,99453.11959458796,100222.94509458795,0,False
2023-06-07,99453.11959458796,98393.09471012714,99453.11959458796,3,False
2023-06-08,99453.11959458796,100751.29217791714,99453.11959458796,5,False
2023-06-09,99453.11959458796,100350.49106728601,100751.29217791714,5,False
2023-06-11,99453.11959458796,102847.8748967959,100350.49106728601,9,False
2023-06-12,98384.32732574992,98384.32732574992,98384.32732574992,0,True
2023-06-13,98384.32732574992,98039.74938200202,98384.32732574992,5,False
2023-06-14,98384.32732574992,99819.9327774836,98384.32732574992,9,False
2023-06-15,97401.10732574992,99727.36391603066,99819.9327774836,9,False
2023-06-16,97401.10732574992,99538.2978992287,99727.36391603066,10,False
2023-06-18,97401.10732574992,99452.40509213028,99538.2978992287,11,False
2023-06-19,98418.01180074993,98922.28584795832,99452.40509213028,13,False
2023-06-20,97452.50180074993,99852.94180249472,98922.28584795832,16,False
2023-06-21,96777.80330074993,101374.30328475036,99852.94180249472,16,False
2023-06-22,96777.80330074993,103842.02873440745,101374.30328475036,19,False
2023-06-23,96860.93203824993,105356.53628599449,103842.02873440745,17,False
2023-06-25,96860.93203824993,105300.11205633887,105356.53628599449,23,False
2023-06-26,96860.93203824993,105414.41981282076,105300.11205633887,25,False
2023-06-27,95897.51203824993,104647.44173048064,105414.41981282076,26,False
2023-06-28,98718.32493824993,105935.66892901853,104647.44173048064,25,False
2023-06-29,97752.80493824993,105443.21212345705,105935.66892901853,29,False
2023-06-30,97752.80493824993,107408.51824095416,105443.21212345705,30,False
2023-07-02,97752.80493824993,107702.54150535575,107408.51824095416,32,False
2023-07-03,97752.80493824993,109806.78621508912,107702.54150535575,37,False
2023-07-04,99096.01776324993,108449.02282600061,109806.78621508912,35,False
2023-07-05,99096.01776324993,112959.05440189649,108449.02282600061,44,False
2023-07-06,102254.71416324991,116716.4007898426,112959.05440189649,49,False
2023-07-07,103373.49173824991,112062.82752956904,116716.4007898426,45,False
2023-07-09,103373.49173824991,112862.02194747415,112062.82752956904,49,False
2023-07-10,106773.2625257499,113930.9313254354,112862.02194747415,49,False
2023-07-11,101128.03252574989,112556.15662049672,113930.9313254354,44,False
2023-07-12,102360.57330074991,112007.8984319441,112556.15662049672,35,False
2023-07-13,100000.7586007499,111579.34719106898,112007.8984319441,29,False
2023-07-14,106596.2014632499,112669.1648587294,111579.34719106898,26,False
2023-07-16,107599.6797257499,112778.00414795509,112669.1648587294,27,False
2023-07-17,105672.9197257499,114512.5936698389,112778.00414795509,28,False
2023-07-18,105685.0253382499,115954.22151658223,114512.5936698389,29,False
2023-07-19,106921.94315074991,116733.32566165019,115954.22151658223,30,False
2023-07-20,114111.35315028703,114111.35315028703,114111.35315028703,0,True
2023-07-21,114111.35315028703,113926.8166188666,114111.35315028703,1,False
2023-07-23,114111.35315028703,116317.89011373327,114111.35315028703,6,False
2023-07-24,114111.35315028703,118479.91348325119,116317.89011373327,15,False
2023-07-25,114111.35315028703,116980.90593195324,118479.91348325119,19,False
2023-07-26,114515.48615028703,124458.9102384391,116980.90593195324,29,False
2023-07-27,119600.92161555147,119600.92161555147,119600.92161555147,0,True
2023-07-28,119600.92161555147,119600.92161555147,119600.92161555147,0,False
2023-07-30,119600.92161555147,120179.40023321717,119600.92161555147,3,False
2023-07-31,120415.65911555148,122513.8208093998,120179.40023321717,5,False
2023-08-01,117446.01867169503,117446.01867169503,117446.01867169503,0,True
2023-08-02,117446.01867169503,118205.35876950333,117446.01867169503,4,False
2023-08-03,117446.01867169503,118128.43324255737,118205.35876950333,5,False
2023-08-04,117446.01867169503,116852.39585321653,118128.43324255737,5,False
2023-08-06,117446.01867169503,117052.55511518834,117446.01867169503,5,False
2023-08-07,117446.01867169503,118974.76214522735,117446.01867169503,5,False
2023-08-08,115576.51867169503,117231.75513163673,118974.76214522735,3,False
2023-08-09,115576.51867169503,116903.87165960298,117231.75513163673,6,False
2023-08-10,115576.51867169503,118685.20476810195,116903.87165960298,6,False
2023-08-11,115576.51867169503,118453.73181499129,118685.20476810195,6,False
2023-08-13,115576.51867169503,119492.5994372489,118453.73181499129,9,False
2023-08-14,114502.36867169503,118744.47352742628,119492.5994372489,10,False
2023-08-15,115694.29182169503,118584.51282581173,118744.47352742628,9,False
2023-08-16,113387.43182169503,117274.09945235013,118584.51282581173,7,False
2023-08-17,114565.12563419504,118133.41514458557,117274.09945235013,8,False
2023-08-18,113127.42563419504,117284.41246718401,118133.41514458557,7,False
2023-08-20,113127.42563419504,116268.80715851004,117284.41246718401,9,False
2023-08-21,111894.86563419504,117692.88268309378,116268.80715851004,9,False
2023-08-22,111894.86563419504,118284.80127086636,117692.88268309378,14,False
2023-08-23,114550.29794669505,119941.81527031862,118284.80127086636,17,False
2023-08-24,115983.70448419504,120120.14469255801,119941.81527031862,20,False
2023-08-25,115983.70448419504,121737.94582085901,120120.14469255801,20,False
2023-08-27,115983.70448419504,122543.41702460955,121737.94582085901,21,False
2023-08-28,115983.70448419504,124258.18425632725,122543.41702460955,24,False
2023-08-29,117203.35878419504,126912.61267092795,124258.18425632725,29,False
2023-08-30,118459.33678419504,134831.79424209072,126912.61267092795,33,False
2023-08-31,130085.42889522994,130085.42889522994,130085.42889522994,0,True
2023-09-01,130085.42889522994,130085.42889522994,130085.42889522994,0,False
2023-09-03,130085.42889522994,130256.55913941642,130085.42889522994,1,False
2023-09-04,130085.42889522994,128281.18221109781,130256.55913941642,10,False
2023-09-05,130085.42889522994,131114.8736787319,130085.42889522994,11,False
2023-09-06,130085.42889522994,132641.50193697296,131114.8736787319,11,False
2023-09-07,130085.42889522994,132712.59587192288,132641.50193697296,15,False
2023-09-08,127560.8164277839,127560.8164277839,127560.8164277839,0,True
2023-09-10,127560.8164277839,127464.07328402906,127560.8164277839,2,False
2023-09-11,125034.99642778389,125163.59113235134,127560.8164277839,3,False
2023-09-12,125034.99642778389,125358.38165573246,125163.59113235134,6,False
2023-09-13,125034.99642778389,124947.81591972923,125358.38165573246,13,False
2023-09-14,119897.0964277839,122413.93682941434,125034.99642778389,9,False
2023-09-15,119897.0964277839,121541.01877546207,122413.93682941434,9,False
2023-09-17,119897.0964277839,121590.72011252087,121541.01877546207,9,False
2023-09-18,121194.81967778389,120572.77971331042,121590.72011252087,9,False
2023-09-19,121194.81967778389,121061.51007181815,121194.81967778389,10,False
2023-09-20,119950.01967778389,123066.3210817526,121194.81967778389,13,False
2023-09-21,121250.75284028388,124283.24508181609,123066.3210817526,15,False
2023-09-22,121676.92284028388,121931.31256335907,124283.24508181609,14,False
2023-09-24,121676.92284028388,122739.73182173798,121931.31256335907,14,False
2023-09-25,119419.55284028388,121094.81422423493,122739.73182173798,12,False
2023-09-26,119419.55284028388,123100.45996699283,121094.81422423493,15,False
2023-09-27,121302.85954028388,126464.12303054324,123100.45996699283,19,False
2023-09-28,122104.8028381368,122104.8028381368,122104.8028381368,0,True
2023-09-29,122524.81733813681,122524.81733813681,122104.8028381368,0,False
2023-10-01,122524.81733813681,124026.18516987603,122524.81733813681,4,False
2023-10-02,122524.81733813681,127767.77695676529,124026.18516987603,14,False
2023-10-03,120907.31714928574,120907.31714928574,120907.31714928574,0,True
2023-10-04,120907.31714928574,122056.81510412652,120907.31714928574,2,False
2023-10-05,120907.31714928574,118469.02372876945,122056.81510412652,8,False
2023-10-06,122162.63943678574,122818.76721786222,120907.31714928574,8,False
2023-10-08,122162.63943678574,123821.05737875965,122818.76721786222,14,False
2023-10-09,122162.63943678574,120929.52358643322,123821.05737875965,17,False
2023-10-10,120960.22943678574,123118.39868391077,122162.63943678574,23,False
2023-10-11,121402.15093678574,128603.17724845355,123118.39868391077,29,False
2023-10-12,119122.78093678574,131048.19889373612,128603.17724845355,30,False
2023-10-13,122193.56603678573,131362.19129934575,131048.19889373612,30,False
2023-10-15,122193.56603678573,131551.3586857753,131362.19129934575,30,False
2023-10-16,123455.03399928573,135950.03312712442,131551.3586857753,32,False
2023-10-17,126070.25829928574,135319.2295158696,135950.03312712442,35,False
2023-10-18,126614.28999928574,135039.24364943444,135319.2295158696,32,False
2023-10-19,124153.70999928574,134300.59196481714,135039.24364943444,30,False
2023-10-20,124153.70999928574,137483.65301256435,134300.59196481714,30,False
2023-10-22,124153.70999928574,137429.60211776433,137483.65301256435,30,False
2023-10-23,122883.77999928575,140419.82239900244,137429.60211776433,31,False
2023-10-24,138734.26597080386,138734.26597080386,138734.26597080386,0,True
2023-10-25,138734.26597080386,138650.26617043017,138734.26597080386,1,False
2023-10-26,138734.26597080386,138359.50715924127,138734.26597080386,3,False
2023-10-27,137078.66597080385,136970.4148113999,138734.26597080386,2,False
2023-10-29,137078.66597080385,138345.7143581445,137078.66597080385,5,False
2023-10-30,137078.66597080385,137918.9939783171,138345.7143581445,9,False
2023-10-31,137473.19497080386,138053.184997942,137918.9939783171,9,False
2023-11-01,136110.19497080386,137269.69519444753,138053.184997942,13,False
2023-11-02,136110.19497080386,140404.5521743868,137269.69519444753,20,False
2023-11-03,135707.95681596943,135707.95681596943,135707.95681596943,0,True
2023-11-05,135707.95681596943,135707.95681596943,135707.95681596943,0,False
2023-11-06,135707.95681596943,135707.95681596943,135707.95681596943,0,False
2023-11-07,135707.95681596943,135860.35625220445,135707.95681596943,1,False
2023-11-08,135707.95681596943,135951.55630930324,135860.35625220445,1,False
2023-11-09,135707.95681596943,136850.5589751982,135951.55630930324,2,False
2023-11-10,135707.95681596943,137188.73824265413,136850.5589751982,2,False
2023-11-12,135707.95681596943,136877.87164629425,137188.73824265413,2,False
2023-11-13,135707.95681596943,136887.78895629925,136877.87164629425,2,False
2023-11-14,136180.72081596943,136227.84563525123,136887.78895629925,3,False
2023-11-15,136180.72081596943,137260.57747015194,136227.84563525123,3,False
2023-11-16,135303.91031596944,135692.00496012953,137260.57747015194,4,False
2023-11-17,135773.99531596943,136246.26851180388,135692.00496012953,3,False
2023-11-19,135773.99531596943,137606.42085036507,136246.26851180388,3,False
2023-11-20,135773.99531596943,137443.14333325523,137606.42085036507,3,False
2023-11-21,135773.99531596943,134796.24625534998,137443.14333325523,3,False
2023-11-22,135773.99531596943,137028.86399960442,135773.99531596943,3,False
2023-11-23,135773.99531596943,136755.9878344499,137028.86399960442,3,False
2023-11-24,135773.99531596943,137477.4549024193,136755.9878344499,3,False
2023-11-26,135773.99531596943,136163.631397201,137477.4549024193,3,False
2023-11-27,135789.36392846942,136238.92543769203,136163.631397201,1,False
2023-11-28,135789.36392846942,136481.43130115632,136238.92543769203,1,False
2023-11-29,135789.36392846942,136490.19459983605,136481.43130115632,1,False
2023-11-30,135789.36392846942,136433.6426583561,136490.19459983605,1,False
2023-12-01,135789.36392846942,138480.75028088497,136433.6426583561,3,False
2023-12-03,135789.36392846942,139105.081266075,138480.75028088497,3,False
2023-12-04,135789.36392846942,138660.79843497067,139105.081266075,4,False
2023-12-05,139208.05802846942,141481.4539157394,138660.79843497067,8,False
2023-12-06,139208.05802846942,138980.1347039352,141481.4539157394,8,False
2023-12-07,139208.05802846942,141100.81868117183,139208.05802846942,8,False
2023-12-08,136357.15802846942,140855.98869846194,141100.81868117183,7,False
2023-12-10,136357.15802846942,141183.7088087667,140855.98869846194,7,False
2023-12-11,137848.48052846943,140574.8663762354,141183.7088087667,6,False
2023-12-12,140919.90221596943,141513.86970316942,140574.8663762354,4,False
2023-12-13,140919.90221596943,147251.5351771238,141513.86970316942,5,False
2023-12-14,144350.69771596944,148866.4215192267,147251.5351771238,4,False
2023-12-15,144350.69771596944,147440.89276059033,148866.4215192267,4,False
2023-12-17,144350.69771596944,147067.86231996337,147440.89276059033,4,False
2023-12-18,147781.90631596945,148897.89652870438,147067.86231996337,3,False
2023-12-19,147781.90631596945,149421.8031005989,148897.89652870438,3,False
2023-12-20,147781.90631596945,148976.1360579527,149421.8031005989,4,False
2023-12-21,147781.90631596945,150790.46441310988,148976.1360579527,4,False
2023-12-22,147781.90631596945,150529.90552087428,150790.46441310988,4,False
2023-12-24,147781.90631596945,148483.88010873756,150529.90552087428,4,False
2023-12-25,147781.90631596945,150374.04864886473,148483.88010873756,4,False
2023-12-26,147781.90631596945,150852.5337321605,150374.04864886473,5,False
2023-12-27,147781.90631596945,152459.50882722466,150852.5337321605,5,False
2023-12-28,147781.90631596945,150290.8998467528,152459.50882722466,5,False
2023-12-29,147781.90631596945,149242.09880692072,150290.8998467528,5,False
2023-12-31,147781.90631596945,148380.0350157784,149242.09880692072,5,False
2024-01-01,147781.90631596945,151202.95306577766,148380.0350157784,5,False
2024-01-02,151112.87212846946,150574.77031982018,151202.95306577766,5,False
2024-01-03,153739.68567846945,151716.86869544978,151112.87212846946,4,False
2024-01-04,151959.06567846946,151298.71501833713,153739.68567846945,3,False
